"","siren_nic","code_attraction_centre","code_commune_geo","name_commune_src_attr","name_attraction_centre","category_attraction_centre","code_region","name_region","code_department","code_commune_geo.y","name_commune","population_commune","latitude","longitude","siren.x","nic.x","siret","date_creation","year_workforce_record_update","date_latest_update","headquarter","date_creation_legal_unit","category","legal_shop_name","acronym_shop","popular_name_1","popular_name_2","popular_name_3","owner_gender","owner_lastname","owner_lastname_chosen","owner_firstname_1","owner_firstname_2","owner_firstname_3","owner_firstname_4","owner_firstname_used","owner_pseudonym","apen_code","rna_registration_code","social_category","workforce_category","year_workforce_survey","nic_centralized","date_sirene_last_update","category_business","year_category_survey","shop_address_complement_1","name_commune_src_etab","shop_address_complement_2","franchise_1","franchise_2","franchise_3","shop_name_public","shop_address_1","shop_address_2","population_attr_centre","siren.y","nic.y","franchise","carte_blanche","itelis","kalixia","sante_clair","seveane","promotion","audio_service","image date","website"
"99","43227969335","551","56091","Josselin","Josselin",11,"53","Bretagne","56","091","Josselin",2590,47.9544411983,-2.54877600621,432279693,35,4.3228e+13,"24-10-2012",2019,2021-10-27 08:11:36,TRUE,"06-07-2000",5499,"OPTIQUE TOUZE",NA,"JOSSELIN OPTIQUE",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"47.78A",NA,NA,"1",2019,35,2021-10-27 08:11:36,"PME",2019,"ZONE COMMERCIALE OXYGENE, BELLEVUE","JOSSELIN",NA,"JOSSELIN OPTIQUE",NA,NA,"JOSSELIN OPTIQUE","  GALERIE COMMERCIALE SUPER U 56120","  ",7512,"432279693","35","vision plus",0,0,0,0,0,NA,1,2020-10-01,"https://www.lecollectifdeslunetiers.fr/opticien/france/morbihan/opticien-josselin/josselin-touze"
"100","43271361828","492","83065","Gassin","Saint-Tropez",20,"93","Provence-Alpes-Côte d'Azur","83","065","Gassin",2623,43.2392065224,6.58617518642,432713618,28,4.32714e+13,"28-11-2000",2019,2021-10-27 08:12:12,TRUE,"01-09-2000",5499,"MP OPTIQUE",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"47.78A",NA,NA,"2",2019,28,2021-10-27 08:12:12,"PME",2019,NA,"GASSIN",NA,"ALAIN AFFLELOU",NA,NA,NA," CHE COMMUL DE LA FOUX 83580","  ",9178,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"101","43490147637","542","24551","Thiviers","Thiviers",11,"75","Nouvelle-Aquitaine","24","551","Thiviers",3033,45.4286304056,0.912184321254,434901476,37,4.34901e+13,"01-09-2016",2019,2021-10-27 08:15:31,FALSE,"05-03-2001",5499,"AREDIUS",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"64.20Z",NA,NA,"2",2019,11,2021-10-27 08:15:31,"PME",2019,NA,"THIVIERS",NA,"ATOL LES OPTICIENS",NA,NA,NA,"2 RUE DE LA TOUR 24800","  ",7704,"434901476","37","atol",0,0,0,0,0,NA,0,2019-09-01,"https://www.opticiens-atol.com/opticiens/thiviers-2-rue-de-la-tour?utm_source=Yext&utm_medium=GMB&y_source=1_MTUwOTU0NDEtNzE1LWxvY2F0aW9uLndlYnNpdGU%3D"
"102","43498339113","650","59580","Steenvoorde","Steenvoorde",11,"32","Hauts-de-France","59","580","Steenvoorde",4452,50.8214340622,2.58556642469,434983391,13,4.34983e+13,"01-05-2001",2019,2021-10-27 08:15:37,TRUE,"01-05-2001",5499,"OPTIBAL",NA,"OPTIC 2000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"47.78A",NA,NA,"1",2019,13,2021-10-27 08:15:37,"PME",2019,NA,"STEENVOORDE",NA,NA,NA,NA,NA,"25  GRAND PLACE NORBERT SEGARD 59114","  ",4452,"434983391","13","optic 2000",1,1,1,1,1,NA,0,2021-05-01,"https://opticiens.optic2000.com/opticien-steenvoorde-59114-1010"
"103","43764613655","527","57177","Dieuze","Dieuze",11,"44","Grand Est","57","177","Dieuze",3137,48.8077845102,6.71733647603,437646136,55,4.37646e+13,"01-01-2013",2019,2021-10-27 08:16:27,FALSE,"01-05-2001",5499,"GRAND OPTICIENS",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"47.78A",NA,NA,"1",2019,14,2021-10-27 08:16:27,"PME",2019,NA,"DIEUZE",NA,"EUROPTIC",NA,NA,NA,"3 PL DU MARCHE 57260","  ",8310,"437646136","55",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"104","43793599210","513","17369","Saint-Martin-de-Ré","La Flotte",12,"75","Nouvelle-Aquitaine","17","369","Saint-Martin-de-Ré",2251,46.1990908569,-1.36683779933,437935992,10,4.37936e+13,"14-05-2001",2019,2021-10-27 08:16:50,TRUE,"14-05-2001",5499,"A.V.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"47.78A",NA,NA,"1",2019,10,2021-10-27 08:16:50,"PME",2019,"OPTIQUE 2000","SAINT-MARTIN-DE-RE",NA,NA,NA,NA,NA," RTE VEN CRISTALLERIE 17410","  ",8560,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"105","43796409115","544","44087","Machecoul-Saint-Même","Machecoul-Saint-Même",11,"52","Pays de la Loire","44","087","Machecoul-Saint-Même",7716,46.9910784513,-1.82345670327,437964091,15,4.37964e+13,"02-05-2001",2019,2021-10-27 08:16:52,TRUE,"02-05-2001",5499,"DEVINEAU",NA,"LA LUNETTERIE",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"47.78A",NA,NA,"1",2019,15,2021-10-27 08:16:52,"PME",2019,NA,"MACHECOUL-SAINT-MEME",NA,NA,NA,NA,NA,"13 PL DES HALLES 44270","  ",7716,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"106","43827309618","633","39500","Salins-les-Bains","Salins-les-Bains",11,"27","Bourgogne-Franche-Comté","39","500","Salins-les-Bains",2736,46.9478351925,5.89762240995,438273096,18,4.38273e+13,"01-07-2001",2019,2021-10-27 08:17:16,TRUE,"01-07-2001",5710,"AUBERT GISCARD 2",NA,"OPTIQUE ACOUSTIQUE DES SALINES",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"47.78A",NA,"N","1",2019,18,2021-10-27 08:17:16,"PME",2019,NA,"SALINS-LES-BAINS",NA,"OPTIQUE ACOUSTIQUE DES SALINES",NA,NA,NA,"21 B RUE DE LA REPUBLIQUE 39110","  ",5003,"438273096","18","vision plus",0,0,0,0,0,NA,1,2021-09-01,"https://www.lecollectifdeslunetiers.fr/opticien/france/jura/opticien-salins-les-bains/slb-salines"
"107","43930276110","491","62080","Bapaume","Bapaume",11,"32","Hauts-de-France","62","080","Bapaume",4202,50.1013647974,2.85501640622,439302761,10,4.39303e+13,"01-10-2001",2019,2021-11-06 14:28:21,TRUE,"01-10-2001",5710,"SOCIETE DANGUY",NA,"OPTIQUE 2000 DANGUY",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"47.78A",NA,"N","2",2019,10,2021-11-06 14:28:21,"PME",2019,NA,"BAPAUME",NA,NA,NA,NA,NA,"16 RUE DE PERONNE 62450","  ",9617,"439302761","10","optic 2000",1,0,1,1,1,NA,0,2022-05-02,"https://opticiens.optic2000.com/opticien-bapaume-62450-1178"
"108","44007596822","583","32442","Terraube","Lectoure",20,"76","Occitanie","32","442","Terraube",376,43.9023919124,0.554587221859,440075968,22,4.40076e+13,"20-08-2021",NA,2021-10-29 17:19:15,TRUE,"01-11-2001",5499,"OPTIQUE POINT DE VUE",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"47.78A",NA,"N",NA,NA,22,2021-10-29 17:19:15,"PME",2019,NA,"TERRAUBE",NA,NA,NA,NA,NA," LD A CAUBOUETTE 32700","  ",6681,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"109","44058034825","577","27065","Beuzeville","Beuzeville",11,"28","Normandie","27","065","Beuzeville",4667,49.3380079083,0.342706713598,440580348,25,4.4058e+13,"01-08-2006",2019,2021-10-27 08:20:28,FALSE,"04-01-2002",5499,"TOPOPHIS",NA,"OPTIC 2000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"47.78A",NA,NA,"2",2019,17,2021-10-27 08:20:28,"PME",2019,NA,"BEUZEVILLE",NA,"TOP'OPTIC",NA,NA,NA,"150 RUE CONSTANT FOUCHE 27210","  ",6488,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"110","44179333819","493","50639","Villedieu-les-Poêles-Rouffigny","Villedieu-les-Poêles-Rouffigny",11,"28","Normandie","50","639","Villedieu-les-Poêles-Rouffigny",3960,48.8344159273,-1.22248057231,441793338,19,4.41793e+13,"01-04-2002",2019,2021-10-27 08:22:06,TRUE,"01-04-2002",5499,"EURL OPTIQUE BOUCHAUDON",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"47.78A",NA,"N","1",2019,19,2021-10-27 08:22:06,"PME",2019,"VILLEDIEU LES POELES - ROUFFIGNY","VILLEDIEU-LES-POELES-ROUFFIGNY",NA,"DECHANCE OPTIQUE",NA,NA,"DECHANCE OPTIQUE","15 RUE DU GENERAL DE GAULLE 50800","  ",9079,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"111","442491197533","528","12096","Espalion","Espalion",11,"76","Occitanie","12","096","Espalion",4643,44.5188717043,2.76426608276,442491197,533,4.42491e+13,"01-03-2016",2019,2021-10-27 08:22:58,FALSE,"15-01-2002",8210,"UDSMA MUTUALITE FRANCAISE AVEYRON","UDSMA UMFRSS",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"47.74Z",NA,"O","32",2019,673,2022-03-09 10:43:05,"ETI",2019,"ZA DE LA BOUYSSE","ESPALION",NA,NA,NA,NA,NA," AV D ESTAING 12500","  ",8178,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"112","44249340935","587","66016","Banyuls-sur-Mer","Banyuls-sur-Mer",11,"76","Occitanie","66","016","Banyuls-sur-Mer",4838,42.4614750255,3.09989653778,442493409,35,4.42493e+13,"31-03-2020",NA,2020-06-26 14:18:58,TRUE,"25-06-2002",5499,"OPTI'CIL",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"47.78A",NA,"N","NN",NA,35,2020-07-09 11:16:26,"PME",2019,NA,"BANYULS-SUR-MER",NA,NA,NA,NA,NA,"7 AV DU PUIG DEL MAS 66650","  ",6210,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"113","44261259422","506","46128","Gramat","Gramat",11,"76","Occitanie","46","128","Gramat",3593,44.7635603644,1.71620459363,442612594,22,4.42613e+13,"20-03-2009",2019,2021-10-27 08:23:07,TRUE,"17-06-2002",5499,"SARL GRAMAT OPTIQUE",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"47.78A",NA,NA,"1",2019,22,2021-10-27 08:23:07,"PME",2019,NA,"GRAMAT",NA,NA,NA,NA,NA,"21 PL DE LA HALLE 46500","  ",8786,"442612594","22","vision plus",0,1,0,0,0,NA,0,2018-10-01,"https://www.lecollectifdeslunetiers.fr/opticien/france/lot/opticien-gramat/gramat-pldelahalle"
"114","44279180248","605","56013","Belz","Belz",11,"53","Bretagne","56","013","Belz",3767,47.6719818192,-3.16245947522,442791802,48,4.42792e+13,"09-07-2021",NA,2021-08-17 14:21:51,FALSE,"01-08-2002",5710,"BREIZ OPTIQUE",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"47.78A",NA,"N","1",2019,14,2021-10-27 08:23:22,"PME",2019,NA,"BELZ",NA,NA,NA,NA,NA,"7 RUE DU COUVENT 56550","  ",5927,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"115","44342452818","574","72269","Saint-Calais","Saint-Calais",11,"52","Pays de la Loire","72","269","Saint-Calais",3431,47.9250578354,0.747660967628,443424528,18,4.43425e+13,"28-08-2002",2019,2021-10-27 08:24:12,TRUE,"28-08-2002",5499,"OPTIQUE DU DAUPHIN",NA,"VISION PLUS",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"47.78A",NA,NA,"1",2019,18,2021-10-27 08:24:12,"PME",2019,NA,"SAINT-CALAIS",NA,NA,NA,NA,NA,"10 RUE DU DAUPHIN 72120","  ",6747,"443424528","18","vision plus",0,0,0,0,0,NA,0,2018-05-01,"https://www.lecollectifdeslunetiers.fr/opticien/france/sarthe/opticien-saint-calais/stcalais-72"
"116","44373797825","532","71120","Chauffailles","Chauffailles",11,"27","Bourgogne-Franche-Comté","71","120","Chauffailles",3777,46.2065828065,4.34173989083,443737978,25,4.43738e+13,"02-11-2007",2019,2021-10-27 08:24:36,FALSE,"08-10-2002",5499,"HAACK OPTICIENS",NA,"VISUAL HAACK OPTICIENS",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"47.78A",NA,"N","3",2019,17,2021-10-27 08:24:36,"PME",2019,NA,"CHAUFFAILLES",NA,"HAACK OPTICIENS",NA,NA,NA,"1 PL DE LA REPUBLIQUE 71170","  ",7897,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"117","44414023012","507","14174","Condé-en-Normandie","Condé-en-Normandie",11,"28","Normandie","14","174","Condé-en-Normandie",6912,48.8496985115,-0.562504676497,444140230,12,4.4414e+13,"24-10-2002",2019,2021-10-27 08:25:05,TRUE,"24-10-2002",5499,"MARTHU",NA,"OPTIQUE LEROYER",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"47.78A",NA,NA,"2",2019,12,2021-10-27 08:25:05,"PME",2019,"CONDE-SUR-NOIREAU","CONDE-EN-NORMANDIE",NA,NA,NA,NA,NA,"6 RPT DE LA VICTOIRE 14110","  ",8866,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"118","444182687202","544","44087","Machecoul-Saint-Même","Machecoul-Saint-Même",11,"52","Pays de la Loire","44","087","Machecoul-Saint-Même",7716,46.9910784513,-1.82345670327,444182687,202,4.44183e+13,"01-01-2003",NA,2016-04-26 03:37:49,FALSE,"09-10-2002",6220,"JULES VERNE",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"86.10Z",NA,NA,"42",2019,327,2021-10-27 08:25:08,"ETI",2019,NA,"MACHECOUL-SAINT-MEME",NA,"OPTICIEN MUTUALISTE",NA,NA,NA,"1 RUE DU MARCHE 44270","  ",7716,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"119","444607998135","536","40284","Saint-Vincent-de-Tyrosse","Saint-Vincent-de-Tyrosse",11,"75","Nouvelle-Aquitaine","40","284","Saint-Vincent-de-Tyrosse",7826,43.659126452,-1.30038486512,444607998,135,4.44608e+13,"01-01-2016",2019,2021-10-27 08:25:45,FALSE,"09-12-2002",8210,"PREVIFRANCE SERVICES SANTE",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"65.12Z",NA,"O","21",2019,10,2022-01-27 10:44:18,"PME",2019,NA,"SAINT-VINCENT-DE-TYROSSE",NA,NA,NA,NA,"PREVIFRANCE SERVICES SANTE","76 AV TIOLE 40230","  ",7826,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"120","44638012321","620","41232","Salbris","Salbris",11,"24","Centre-Val de Loire","41","232","Salbris",5268,47.4134591452,2.04499057381,446380123,21,4.4638e+13,"01-01-1900",2019,2021-10-27 08:01:16,FALSE,"01-01-1963",5499,"CENTRE OPTIQUE SURDITE","COS","OPTIQUE HAHUSSEAU",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"47.78A",NA,NA,"11",2019,70,2021-10-27 08:01:16,"PME",2019,NA,"SALBRIS",NA,"OPTIC 2000",NA,NA,NA,"14 RUE DU GENERAL GIRAUD 41300","  ",5268,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"121","44781944216","512","13078","Port-Saint-Louis-du-Rhône","Port-Saint-Louis-du-Rhône",11,"93","Provence-Alpes-Côte d'Azur","13","078","Port-Saint-Louis-du-Rhône",8533,43.4148193741,4.80679663589,447819442,16,4.47819e+13,"24-03-2003",2019,2021-10-27 08:01:49,TRUE,"24-03-2003",5499,"OPTIC LIOZON",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"47.78A",NA,NA,"1",2019,16,2021-10-27 08:01:49,"PME",2019,"ESPLANADE DE LA PAIX","PORT-SAINT-LOUIS-DU-RHONE",NA,NA,NA,NA,NA,"15 RUE CHABA GUERIN 13230","  ",8533,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"122","44860520432","560","27275","Gaillon","Gaillon",11,"28","Normandie","27","275","Gaillon",7022,49.1591132617,1.34701632223,448605204,32,4.48605e+13,"01-07-2021",NA,2021-09-04 12:55:45,TRUE,"01-06-2003",5499,"7 ID OPTIQUE",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"47.78A",NA,"N","1",2019,32,2021-10-27 08:02:59,"PME",2019,NA,"GAILLON",NA,NA,NA,NA,NA,"9 AV MARECHAL LECLERC 27600","  ",7022,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"123","44916475526","546","43112","Langeac","Langeac",11,"84","Auvergne-Rhône-Alpes","43","112","Langeac",3742,45.0822541836,3.47806203807,449164755,26,4.49165e+13,"18-06-2006",2019,2021-10-27 08:03:48,TRUE,"12-06-2003",5499,"LANGEAC OPTIQUE",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"47.78A",NA,NA,"1",2019,26,2021-10-27 08:03:48,"PME",2019,NA,"LANGEAC",NA,NA,NA,NA,NA,"3 PL ARISTIDE BRIAND 43300","  ",7592,"449164755","26",NA,0,0,0,0,0,NA,0,2013-05-01,NA
"124","45028515014","515","15120","Mauriac","Mauriac",11,"84","Auvergne-Rhône-Alpes","15","120","Mauriac",3844,45.2183220694,2.31678475408,450285150,14,4.50285e+13,"01-07-2003",2019,2021-10-27 08:05:30,TRUE,"01-07-2003",5499,"OPTIQUE LEYMONIE",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"47.78A",NA,NA,"2",2019,14,2021-10-27 08:05:30,"PME",2019,NA,"MAURIAC",NA,NA,NA,NA,NA," RUE DU DOCTEUR EMILE CHAVIALLE 15200","  ",8756,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"125","45108350537","486","48092","Marvejols","Marvejols",11,"76","Occitanie","48","092","Marvejols",4963,44.5581181858,3.28780886743,451083505,37,4.51084e+13,"21-06-2016",2019,2021-10-27 08:06:44,TRUE,"01-12-2003",5499,"PASCAL OPTIQUE","SARL","SARL PASCAL OPTIQUE",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"47.78A",NA,"N","1",2019,37,2021-10-27 08:06:44,"PME",2019,NA,"MARVEJOLS",NA,NA,NA,NA,"SARL PASCAL OPTIQUE","11 B PL HENRI CORDESSE 48100","  ",9781,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"126","45115398510","581","27438","Nonancourt","Nonancourt - Saint-Lubin-des-Joncherets",12,"28","Normandie","27","438","Nonancourt",2328,48.7770036234,1.17931073126,451153985,10,4.51154e+13,"08-12-2003",2019,2021-10-27 08:06:51,TRUE,"08-12-2003",5499,"M.OPTIQUE",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"47.78A",NA,NA,"1",2019,10,2021-10-27 08:06:50,"PME",2019,NA,"NONANCOURT",NA,NA,NA,NA,NA,"32  GRANDE RUE 27320","  ",6378,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"127","45120403629","500","39434","Poligny","Poligny",11,"27","Bourgogne-Franche-Comté","39","434","Poligny",4454,46.8222386118,5.73292565089,451204036,29,4.51204e+13,"05-01-2004",2019,2021-10-27 08:06:55,FALSE,"05-01-2004",5710,"OPTIQUE CHANTRANS",NA,"OPTIQUE VISION",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"47.78A",NA,NA,"11",2019,11,2021-10-27 08:06:55,"PME",2019,NA,"POLIGNY",NA,"PIERRE KUHNI OPTICIEN",NA,NA,NA,"67  GRANDE RUE 39800","  ",9189,"451204036","29",NA,1,0,1,0,0,NA,1,2019-03-01,"https://optiquepierrekuhni.fr/magasins/poligny/"
"128","45127383333","549","83036","Cavalaire-sur-Mer","Cavalaire-sur-Mer",11,"93","Provence-Alpes-Côte d'Azur","83","036","Cavalaire-sur-Mer",7469,43.1819055812,6.52121721395,451273833,33,4.51274e+13,"16-01-2006",NA,2019-11-14 14:01:02,FALSE,"01-01-2004",1000,NA,NA,"OPTIQUE ARFEUILLERE",NA,NA,"F","TORRESSAN","ARFEUILLERE","NICOLE",NA,NA,NA,"NICOLE",NA,"47.78A",NA,NA,"NN",NA,25,2017-05-20 07:59:17,"PME",2019,NA,"CAVALAIRE-SUR-MER",NA,"ATOL",NA,NA,NA,"234 AV DES ALLIES 83240","  ",7469,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"129","45127383341","492","83065","Gassin","Saint-Tropez",20,"93","Provence-Alpes-Côte d'Azur","83","065","Gassin",2623,43.2392065224,6.58617518642,451273833,41,4.51274e+13,"04-02-2008",NA,2021-02-23 13:34:32,FALSE,"01-01-2004",1000,NA,NA,"OPTIQUE ARFEUILLERE",NA,NA,"F","TORRESSAN","ARFEUILLERE","NICOLE",NA,NA,NA,"NICOLE",NA,"47.78A",NA,NA,"NN",NA,25,2017-05-20 07:59:17,"PME",2019,"LA FOUX","GASSIN",NA,"ATOL OPTICIENS",NA,NA,NA,"  LOT 17 CENTRE COMMERCIAL GEANT 83580","  ",9178,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"130","45127383358","492","83065","Gassin","Saint-Tropez",20,"93","Provence-Alpes-Côte d'Azur","83","065","Gassin",2623,43.2392065224,6.58617518642,451273833,58,4.51274e+13,"04-02-2008",NA,2011-04-23 12:42:32,FALSE,"01-01-2004",1000,NA,NA,"OPTIQUE ARFEUILLERE",NA,NA,"F","TORRESSAN","ARFEUILLERE","NICOLE",NA,NA,NA,"NICOLE",NA,"47.78A",NA,NA,"NN",NA,25,2017-05-20 07:59:17,"PME",2019,"LOT 17 CENTRE COMMERCIAL GEANT","GASSIN",NA,"ATOL OPTICIENS",NA,NA,NA," RPT DE LA FOUX 83580","  ",9178,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"131","45149238326","566","66003","Amélie-les-Bains-Palalda","Amélie-les-Bains-Palalda",11,"76","Occitanie","66","003","Amélie-les-Bains-Palalda",3492,42.4436859079,2.68338432052,451492383,26,4.51492e+13,"01-01-2015",2019,2021-10-27 08:07:25,TRUE,"08-01-2004",5499,"A  VISION","KD",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"47.78A",NA,"N","1",2019,26,2021-10-27 08:07:25,"PME",2019,NA,"AMELIE-LES-BAINS-PALALDA",NA,"VISION EXPERT",NA,NA,"VISION EXPERT 66","21 AV DU VALLESPIR 66110","  ",6897,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"132","45153376451","598","83055","Fayence","Fayence",11,"93","Provence-Alpes-Côte d'Azur","83","055","Fayence",5881,43.6103345822,6.67843279926,451533764,51,4.51534e+13,"04-08-2021",NA,2021-10-06 03:37:45,FALSE,"01-02-2004",5499,"C2H",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"47.78A",NA,"N","2",2019,36,2021-10-27 08:07:29,"PME",2019,"LES ACACIAS","FAYENCE",NA,NA,NA,NA,"FAYENCE OPTIQUE","41 AV ROBERT FABRE 83440","  ",5881,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"133","45173448723","565","69006","Amplepuis","Amplepuis",11,"84","Auvergne-Rhône-Alpes","69","006","Amplepuis",5097,45.9651984924,4.32676291669,451734487,23,4.51734e+13,"01-10-2007",2019,2021-10-27 08:07:49,FALSE,"13-01-2004",5499,"OPTIQUE RABOURDIN",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"47.78A",NA,NA,"11",2019,15,2021-10-27 08:07:49,"PME",2019,NA,"AMPLEPUIS",NA,"LES OPTICIENS RABOURDIN",NA,NA,NA,"13 RUE DE L HOTEL DE VILLE 69550","  ",6998,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"134","45182216716","654","32256","Mirande","Mirande",11,"76","Occitanie","32","256","Mirande",3794,43.5186713962,0.410792361049,451822167,16,4.51822e+13,"23-02-2004",2019,2021-10-27 08:07:56,TRUE,"23-02-2004",1000,NA,NA,"HELENE OPTIQUE",NA,NA,"F","FANLOU",NA,"HELENE",NA,NA,NA,"HELENE",NA,"47.78A",NA,NA,"2",2019,16,2021-10-27 08:07:56,"PME",2019,NA,"MIRANDE",NA,NA,NA,NA,NA,"7 RUE DU PRESIDENT WILSON 32300","  ",4489,"451822167","16",NA,0,0,0,0,0,NA,0,2020-07-01,"https://heleneoptique.com/"
"135","45317379122","597","57540","Phalsbourg","Phalsbourg",11,"44","Grand Est","57","540","Phalsbourg",4986,48.7666597988,7.26359977418,453173791,22,4.53174e+13,"01-10-2004",2019,2021-10-27 08:09:58,TRUE,"19-04-2004",5499,"LES BINOCLES",NA,"ALAIN AFFLELOU",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"47.78A",NA,"N","1",2019,22,2021-10-27 08:09:58,"PME",2019,NA,"PHALSBOURG",NA,NA,NA,NA,NA,"1 PL D ARMES 57370","  ",6091,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"136","47763228537","595","61464","Sées","Sées",11,"28","Normandie","61","464","Sées",4625,48.6048296774,0.169026415284,477632285,37,4.77632e+13,"27-06-2006",2019,2021-10-27 08:11:47,TRUE,"01-07-2004",5499,"SARL A.M.A.",NA,"OPTIC 2000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"47.78A",NA,NA,"1",2019,37,2021-10-27 08:11:47,"PME",2019,NA,"SEES",NA,NA,NA,NA,NA,"26 RUE LOUIS FORTON 61500","  ",6373,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"137","47787903538","580","38001","Les Abrets en Dauphiné","Les Abrets en Dauphiné",11,"84","Auvergne-Rhône-Alpes","38","001","Les Abrets en Dauphiné",6415,45.5418940561,5.59342426222,477879035,38,4.77879e+13,"01-06-2013",2019,2021-10-27 08:12:09,TRUE,"10-07-2004",5499,"LES OPTICIENS ABRESIENS (LOA)","LOA",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"47.78A",NA,"N","2",2019,38,2021-10-27 08:12:09,"PME",2019,NA,"LES ABRETS-EN-DAUPHINE",NA,"BLEU CLAIR OPTICIEN",NA,NA,"BLEU CLAIR OPTICIEN","72 RUE DE LA REPUBLIQUE 38490","  ",6415,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"138","47789591621","560","27275","Gaillon","Gaillon",11,"28","Normandie","27","275","Gaillon",7022,49.1591132617,1.34701632223,477895916,21,4.77896e+13,"04-12-2007",2019,2021-10-27 08:12:10,TRUE,"08-07-2004",5499,"LABORDE OPTIQUE",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"47.78A",NA,"N","2",2019,21,2021-10-27 08:12:10,"PME",2019,NA,"GAILLON",NA,NA,NA,NA,NA,"24 RUE DU GENERAL DE GAULLE 27600","  ",7022,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
